campaign_id,campaign_name,date,day_number,daily_spend,cum_spend,total_budget,daily_budget_target,expected_cum_spend,pacing_pct,health_band,is_ground_truth_flagged
4,Incubate Next-Generation E-Services Campaign,2026-01-04,35,55.91,2288.66,6430.22,107.17,3750.95,61.0,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-05,36,73.56,2362.22,6430.22,107.17,3858.12,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-06,37,61.19,2423.41,6430.22,107.17,3965.29,61.1,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-07,38,68.88,2492.29,6430.22,107.17,4072.46,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-08,39,69.82,2562.11,6430.22,107.17,4179.63,61.3,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-09,40,57.68,2619.79,6430.22,107.17,4286.8,61.1,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-10,41,58.58,2678.37,6430.22,107.17,4393.97,61.0,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-11,42,77.61,2755.98,6430.22,107.17,4501.14,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-12,43,64.58,2820.56,6430.22,107.17,4608.31,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-13,44,64.24,2884.8,6430.22,107.17,4715.48,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-14,45,75.48,2960.2799999999997,6430.22,107.17,4822.65,61.4,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-15,46,71.5,3031.7799999999997,6430.22,107.17,4929.82,61.5,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-16,47,68.9,3100.68,6430.22,107.17,5036.99,61.6,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-17,48,58.6,3159.2799999999997,6430.22,107.17,5144.16,61.4,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-18,49,67.19,3226.47,6430.22,107.17,5251.33,61.4,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-19,50,69.95,3296.42,6430.22,107.17,5358.5,61.5,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-20,51,57.72,3354.14,6430.22,107.17,5465.67,61.4,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-21,52,54.97,3409.11,6430.22,107.17,5572.84,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-22,53,55.28,3464.39,6430.22,107.17,5680.01,61.0,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-23,54,75.28,3539.67,6430.22,107.17,5787.18,61.2,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-24,55,73.95,3613.62,6430.22,107.17,5894.35,61.3,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-25,56,64.62,3678.24,6430.22,107.17,6001.52,61.3,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-26,57,75.84,3754.08,6430.22,107.17,6108.69,61.5,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-27,58,73.17,3827.25,6430.22,107.17,6215.86,61.6,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-28,59,55.37,3882.62,6430.22,107.17,6323.03,61.4,Underpacing,True
4,Incubate Next-Generation E-Services Campaign,2026-01-29,60,76.14,3958.7599999999998,6430.22,107.17,6430.2,61.6,Underpacing,True
5,Implement Granular E-Commerce Campaign,2025-12-01,1,431.3,431.3,27740.99,462.35,462.35,93.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-02,2,464.48,895.78,27740.99,462.35,924.7,96.9,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-03,3,452.4,1348.18,27740.99,462.35,1387.05,97.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-04,4,450.97,1799.15,27740.99,462.35,1849.4,97.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-05,5,485.25,2284.4,27740.99,462.35,2311.75,98.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-06,6,499.3,2783.7,27740.99,462.35,2774.1,100.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-07,7,499.94,3283.64,27740.99,462.35,3236.45,101.5,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-08,8,503.02,3786.66,27740.99,462.35,3698.8,102.4,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-09,9,428.99,4215.65,27740.99,462.35,4161.15,101.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-10,10,465.44,4681.09,27740.99,462.35,4623.5,101.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-11,11,430.14,5111.23,27740.99,462.35,5085.85,100.5,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-12,12,484.91,5596.14,27740.99,462.35,5548.2,100.9,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-13,13,486.62,6082.76,27740.99,462.35,6010.55,101.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-14,14,492.06,6574.82,27740.99,462.35,6472.9,101.6,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-15,15,427.9,7002.72,27740.99,462.35,6935.25,101.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-16,16,429.98,7432.7,27740.99,462.35,7397.6,100.5,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-17,17,482.7,7915.4,27740.99,462.35,7859.95,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-18,18,466.3,8381.7,27740.99,462.35,8322.3,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-19,19,432.91,8814.61,27740.99,462.35,8784.65,100.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-20,20,453.18,9267.79,27740.99,462.35,9247.0,100.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-21,21,430.3,9698.09,27740.99,462.35,9709.35,99.9,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-22,22,472.66,10170.75,27740.99,462.35,10171.7,100.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-23,23,502.31,10673.06,27740.99,462.35,10634.05,100.4,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-24,24,501.42,11174.48,27740.99,462.35,11096.4,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-25,25,469.4,11643.880000000001,27740.99,462.35,11558.75,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-26,26,484.21,12128.09,27740.99,462.35,12021.1,100.9,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-27,27,457.8,12585.89,27740.99,462.35,12483.45,100.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-28,28,493.69,13079.58,27740.99,462.35,12945.8,101.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-29,29,496.55,13576.130000000001,27740.99,462.35,13408.15,101.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-30,30,453.01,14029.14,27740.99,462.35,13870.5,101.1,Healthy,False
5,Implement Granular E-Commerce Campaign,2025-12-31,31,490.35,14519.49,27740.99,462.35,14332.85,101.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-01,32,452.93,14972.42,27740.99,462.35,14795.2,101.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-02,33,448.14,15420.56,27740.99,462.35,15257.55,101.1,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-03,34,457.93,15878.49,27740.99,462.35,15719.9,101.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-04,35,429.14,16307.630000000001,27740.99,462.35,16182.25,100.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-05,36,454.85,16762.48,27740.99,462.35,16644.6,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-06,37,469.8,17232.28,27740.99,462.35,17106.95,100.7,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-07,38,477.47,17709.75,27740.99,462.35,17569.3,100.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-08,39,429.86,18139.61,27740.99,462.35,18031.65,100.6,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-09,40,508.3,18647.91,27740.99,462.35,18494.0,100.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-10,41,422.32,19070.23,27740.99,462.35,18956.35,100.6,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-11,42,499.16,19569.39,27740.99,462.35,19418.7,100.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-12,43,419.49,19988.88,27740.99,462.35,19881.05,100.5,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-13,44,422.19,20411.07,27740.99,462.35,20343.4,100.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-14,45,464.61,20875.68,27740.99,462.35,20805.75,100.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-15,46,467.86,21343.54,27740.99,462.35,21268.1,100.4,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-16,47,495.8,21839.34,27740.99,462.35,21730.45,100.5,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-17,48,441.15,22280.49,27740.99,462.35,22192.8,100.4,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-18,49,418.46,22698.95,27740.99,462.35,22655.15,100.2,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-19,50,477.05,23176.0,27740.99,462.35,23117.5,100.3,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-20,51,437.48,23613.48,27740.99,462.35,23579.85,100.1,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-21,52,425.74,24039.22,27740.99,462.35,24042.2,100.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-22,53,476.47,24515.69,27740.99,462.35,24504.55,100.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-23,54,438.6,24954.29,27740.99,462.35,24966.9,99.9,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-24,55,492.89,25447.18,27740.99,462.35,25429.25,100.1,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-25,56,435.07,25882.25,27740.99,462.35,25891.6,100.0,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-26,57,417.32,26299.57,27740.99,462.35,26353.95,99.8,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-27,58,418.57,26718.14,27740.99,462.35,26816.3,99.6,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-28,59,455.08,27173.22,27740.99,462.35,27278.65,99.6,Healthy,False
5,Implement Granular E-Commerce Campaign,2026-01-29,60,447.72,27620.94,27740.99,462.35,27741.0,99.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-01,1,635.75,635.75,37220.88,620.35,620.35,102.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-02,2,612.43,1248.1799999999998,37220.88,620.35,1240.7,100.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-03,3,653.06,1901.2399999999998,37220.88,620.35,1861.05,102.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-04,4,618.79,2520.0299999999997,37220.88,620.35,2481.4,101.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-05,5,611.07,3131.1,37220.88,620.35,3101.75,100.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-06,6,625.52,3756.62,37220.88,620.35,3722.1,100.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-07,7,575.6,4332.22,37220.88,620.35,4342.45,99.8,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-08,8,623.54,4955.76,37220.88,620.35,4962.8,99.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-09,9,560.6,5516.36,37220.88,620.35,5583.15,98.8,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-10,10,629.84,6146.2,37220.88,620.35,6203.5,99.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-11,11,639.14,6785.34,37220.88,620.35,6823.85,99.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-12,12,559.68,7345.0199999999995,37220.88,620.35,7444.2,98.7,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-13,13,666.74,8011.76,37220.88,620.35,8064.55,99.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-14,14,640.83,8652.59,37220.88,620.35,8684.9,99.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-15,15,610.27,9262.86,37220.88,620.35,9305.25,99.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-16,16,564.14,9827.0,37220.88,620.35,9925.6,99.0,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-17,17,568.59,10395.59,37220.88,620.35,10545.95,98.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-18,18,606.61,11002.2,37220.88,620.35,11166.3,98.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-19,19,647.53,11649.73,37220.88,620.35,11786.65,98.8,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-20,20,617.38,12267.11,37220.88,620.35,12407.0,98.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-21,21,649.21,12916.32,37220.88,620.35,13027.35,99.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-22,22,590.85,13507.17,37220.88,620.35,13647.7,99.0,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-23,23,619.9,14127.07,37220.88,620.35,14268.05,99.0,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-24,24,653.96,14781.03,37220.88,620.35,14888.4,99.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-25,25,648.66,15429.69,37220.88,620.35,15508.75,99.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-26,26,612.26,16041.95,37220.88,620.35,16129.1,99.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-27,27,657.5,16699.45,37220.88,620.35,16749.45,99.7,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-28,28,631.54,17330.99,37220.88,620.35,17369.8,99.8,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-29,29,672.13,18003.12,37220.88,620.35,17990.15,100.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-30,30,613.65,18616.77,37220.88,620.35,18610.5,100.0,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2025-12-31,31,666.62,19283.39,37220.88,620.35,19230.85,100.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-01,32,640.05,19923.44,37220.88,620.35,19851.2,100.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-02,33,589.29,20512.73,37220.88,620.35,20471.55,100.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-03,34,680.85,21193.579999999998,37220.88,620.35,21091.9,100.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-04,35,645.86,21839.44,37220.88,620.35,21712.25,100.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-05,36,628.78,22468.22,37220.88,620.35,22332.6,100.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-06,37,644.84,23113.06,37220.88,620.35,22952.95,100.7,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-07,38,678.79,23791.85,37220.88,620.35,23573.3,100.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-08,39,665.27,24457.12,37220.88,620.35,24193.65,101.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-09,40,661.16,25118.28,37220.88,620.35,24814.0,101.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-10,41,586.85,25705.13,37220.88,620.35,25434.35,101.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-11,42,644.7,26349.829999999998,37220.88,620.35,26054.7,101.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-12,43,566.42,26916.25,37220.88,620.35,26675.05,100.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-13,44,656.42,27572.67,37220.88,620.35,27295.4,101.0,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-14,45,668.24,28240.91,37220.88,620.35,27915.75,101.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-15,46,561.34,28802.25,37220.88,620.35,28536.1,100.9,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-16,47,666.84,29469.09,37220.88,620.35,29156.45,101.1,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-17,48,657.42,30126.51,37220.88,620.35,29776.8,101.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-18,49,653.5,30780.01,37220.88,620.35,30397.15,101.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-19,50,636.17,31416.18,37220.88,620.35,31017.5,101.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-20,51,653.63,32069.81,37220.88,620.35,31637.85,101.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-21,52,649.83,32719.64,37220.88,620.35,32258.2,101.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-22,53,602.31,33321.95,37220.88,620.35,32878.55,101.3,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-23,54,587.3,33909.25,37220.88,620.35,33498.9,101.2,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-24,55,680.86,34590.11,37220.88,620.35,34119.25,101.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-25,56,642.64,35232.75,37220.88,620.35,34739.6,101.4,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-26,57,655.88,35888.63,37220.88,620.35,35359.95,101.5,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-27,58,667.39,36556.02,37220.88,620.35,35980.3,101.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-28,59,634.42,37190.44,37220.88,620.35,36600.65,101.6,Healthy,False
6,Engineer Cross-Platform Platforms Campaign,2026-01-29,60,587.06,37777.5,37220.88,620.35,37221.0,101.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-01,1,235.27,235.27,14919.83,248.66,248.66,94.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-02,2,233.07,468.34000000000003,14919.83,248.66,497.32,94.2,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-03,3,226.67,695.01,14919.83,248.66,745.98,93.2,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-04,4,269.93,964.94,14919.83,248.66,994.64,97.0,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-05,5,243.5,1208.44,14919.83,248.66,1243.3,97.2,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-06,6,231.45,1439.8899999999999,14919.83,248.66,1491.96,96.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-07,7,234.92,1674.81,14919.83,248.66,1740.62,96.2,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-08,8,252.64,1927.45,14919.83,248.66,1989.28,96.9,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-09,9,237.0,2164.45,14919.83,248.66,2237.94,96.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-10,10,271.32,2435.77,14919.83,248.66,2486.6,98.0,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-11,11,256.38,2692.15,14919.83,248.66,2735.26,98.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-12,12,244.11,2936.2599999999998,14919.83,248.66,2983.92,98.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-13,13,259.77,3196.0299999999997,14919.83,248.66,3232.58,98.9,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-14,14,234.74,3430.77,14919.83,248.66,3481.24,98.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-15,15,266.13,3696.9,14919.83,248.66,3729.9,99.1,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-16,16,253.26,3950.16,14919.83,248.66,3978.56,99.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-17,17,257.51,4207.67,14919.83,248.66,4227.22,99.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-18,18,267.49,4475.16,14919.83,248.66,4475.88,100.0,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-19,19,266.1,4741.26,14919.83,248.66,4724.54,100.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-20,20,265.42,5006.68,14919.83,248.66,4973.2,100.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-21,21,254.56,5261.24,14919.83,248.66,5221.86,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-22,22,267.6,5528.84,14919.83,248.66,5470.52,101.1,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-23,23,264.86,5793.7,14919.83,248.66,5719.18,101.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-24,24,260.77,6054.47,14919.83,248.66,5967.84,101.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-25,25,265.18,6319.65,14919.83,248.66,6216.5,101.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-26,26,238.07,6557.72,14919.83,248.66,6465.16,101.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-27,27,255.22,6812.94,14919.83,248.66,6713.82,101.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-28,28,250.65,7063.59,14919.83,248.66,6962.48,101.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-29,29,261.64,7325.23,14919.83,248.66,7211.14,101.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-30,30,240.8,7566.03,14919.83,248.66,7459.8,101.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2025-12-31,31,228.89,7794.92,14919.83,248.66,7708.46,101.1,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-01,32,227.17,8022.09,14919.83,248.66,7957.12,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-02,33,227.14,8249.23,14919.83,248.66,8205.78,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-03,34,254.67,8503.9,14919.83,248.66,8454.44,100.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-04,35,272.21,8776.11,14919.83,248.66,8703.1,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-05,36,230.26,9006.37,14919.83,248.66,8951.76,100.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-06,37,224.89,9231.26,14919.83,248.66,9200.42,100.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-07,38,262.11,9493.37,14919.83,248.66,9449.08,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-08,39,237.4,9730.77,14919.83,248.66,9697.74,100.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-09,40,246.24,9977.01,14919.83,248.66,9946.4,100.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-10,41,258.29,10235.3,14919.83,248.66,10195.06,100.4,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-11,42,257.64,10492.94,14919.83,248.66,10443.72,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-12,43,271.08,10764.02,14919.83,248.66,10692.38,100.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-13,44,270.72,11034.74,14919.83,248.66,10941.04,100.9,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-14,45,243.57,11278.31,14919.83,248.66,11189.7,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-15,46,244.15,11522.46,14919.83,248.66,11438.36,100.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-16,47,234.39,11756.85,14919.83,248.66,11687.02,100.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-17,48,242.12,11998.97,14919.83,248.66,11935.68,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-18,49,271.94,12270.91,14919.83,248.66,12184.34,100.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-19,50,262.42,12533.33,14919.83,248.66,12433.0,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-20,51,261.64,12794.97,14919.83,248.66,12681.66,100.9,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-21,52,225.41,13020.38,14919.83,248.66,12930.32,100.7,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-22,53,263.41,13283.79,14919.83,248.66,13178.98,100.8,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-23,54,230.02,13513.81,14919.83,248.66,13427.64,100.6,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-24,55,233.77,13747.58,14919.83,248.66,13676.3,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-25,56,252.74,14000.32,14919.83,248.66,13924.96,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-26,57,239.23,14239.55,14919.83,248.66,14173.62,100.5,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-27,58,227.4,14466.95,14919.83,248.66,14422.28,100.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-28,59,253.63,14720.58,14919.83,248.66,14670.94,100.3,Healthy,False
7,Iterate Cross-Media Metrics Campaign,2026-01-29,60,266.57,14987.15,14919.83,248.66,14919.6,100.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-01,1,618.78,618.78,39146.33,652.44,652.44,94.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-02,2,652.29,1271.07,39146.33,652.44,1304.88,97.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-03,3,660.22,1931.29,39146.33,652.44,1957.32,98.7,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-04,4,654.75,2586.04,39146.33,652.44,2609.76,99.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-05,5,591.53,3177.5699999999997,39146.33,652.44,3262.2,97.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-06,6,604.51,3782.08,39146.33,652.44,3914.64,96.6,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-07,7,691.66,4473.74,39146.33,652.44,4567.08,98.0,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-08,8,600.84,5074.58,39146.33,652.44,5219.52,97.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-09,9,591.32,5665.9,39146.33,652.44,5871.96,96.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-10,10,657.83,6323.73,39146.33,652.44,6524.4,96.9,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-11,11,680.38,7004.11,39146.33,652.44,7176.84,97.6,Healthy,False
